name,category,latitude,longitude
Le Souk New York - Restaurant & Hookah Lounge,restaurant,40.727911,-73.9992736
Felix Roasting Co.,cafe,40.7261039,-73.9987153
Dos Caminos,restaurant,40.7266689,-73.9999718
Starbucks,cafe,40.7268477,-74.0001615
Linen Hall,restaurant,40.7323434,-73.9876343
Hags,restaurant,40.7289736,-73.984523
Love Mama,restaurant,40.7304045,-73.9861256
Not as Bitter,cafe,40.729007,-73.9847265
Bar Veloce,bar,40.730686,-73.9864013
Prince Tea House,cafe,40.7294911,-73.9863927
Hidden Grounds,cafe,40.7304731,-73.9894757
Hou Hot Pot,restaurant,40.731052,-73.9902313
Tim Ho Wan,restaurant,40.7313326,-73.9901504
Lazy Sundaes,cafe,40.7301234,-73.9941159
One Fifth,restaurant,40.7320291,-73.9960911
Matto Espresso,cafe,40.7302457,-73.9939666
Starbucks,cafe,40.7342526,-73.9923138
Leon's,restaurant,40.733256,-73.9914891
Max Brenner,cafe,40.7343881,-73.9910564
Joe Coffee Company,cafe,40.7350879,-73.9933063
Hunan Bistro,restaurant,40.7323365,-73.9881158
Glaze Teriyaki,restaurant,40.7343063,-73.9926464
Villanelle,restaurant,40.7342725,-73.99338
Pranakhon,restaurant,40.7336934,-73.9931603
Phoenix Bar,bar,40.7299744,-73.9811697
Manuela,restaurant,40.725385,-74.000397
La Pecora Bianca,restaurant,40.723501,-73.9963078
La Esquina,restaurant,40.7213614,-73.997634
Citizens,cafe,40.7213537,-73.9977481
La Colombe Coffee Roasters,cafe,40.7239788,-73.9964591
Champers Social Club,restaurant,40.7214887,-73.9988518
Upside Pizza,restaurant,40.7221019,-73.9964217
Jack’s Wife Freda,restaurant,40.7222872,-73.9973743
Ed's Lobster Bar,restaurant,40.7198788,-73.9990016
Nom Wah Nolita,restaurant,40.7203696,-73.9945824
Rintintin,restaurant,40.7212696,-73.9948289
Thai Diner,restaurant,40.7207443,-73.9957016
Piacere,restaurant,40.7196837,-73.9951032
Ki Mi Ka,restaurant,40.7205649,-73.9951708
The Ship,bar,40.719827,-73.9994807
Ray's,bar,40.7212174,-73.9924737
Sunny & Annie’s Deli,restaurant,40.7246357,-73.9816786
Niagara,bar,40.725928,-73.9834617
Tabetomo,restaurant,40.7268801,-73.9831148
Doc Hollidays,bar,40.7272283,-73.982885
Ruby's Cafe,restaurant,40.7436191,-73.9798913
Hummus Kitchen,restaurant,40.7436918,-73.979838
Cha Cha Matcha,cafe,40.7445908,-73.988682
Mamazul Mexican Grill,restaurant,40.7444738,-73.9890362
The Flatiron Room,bar,40.7445195,-73.9904827
Oscar Wilde,bar,40.7451365,-73.9900429
Hee Korean BBQ Grill,restaurant,40.7453942,-73.9912033
Kollectiv,cafe,40.724302,-73.9912261
Bar Moga,restaurant,40.7277615,-74.0011504
Bar Veloce,bar,40.7281515,-74.0018859
Mermaid Oyster Bar,restaurant,40.7291484,-74.00137
Artichoke Pizza,restaurant,40.7299487,-74.0006561
Senza Gluten,restaurant,40.7290193,-74.0003692
Third Rail Coffee,cafe,40.7299427,-73.999592
Red Bamboo,restaurant,40.7312727,-74.0003054
Whynot,cafe,40.7338779,-74.0004371
Tue Thai Food,restaurant,40.7338979,-73.9998082
Amelie Wine Bar,restaurant,40.7326969,-73.9976557
Amber,restaurant,40.7761285,-73.9794669
72nd Eatery,cafe,40.7775475,-73.9784645
Il Violino,restaurant,40.7750226,-73.9807865
Bosco,bar,40.7288472,-74.0002307
Super Burrito,restaurant,40.7289369,-74.0001861
Marumi,restaurant,40.7289859,-73.9983587
Springbone Kitchen,restaurant,40.7298843,-73.9992546
The Bitter End,bar,40.7283337,-73.9992168
Sonnyboy,restaurant,40.7205179,-73.9900978
Da Gennaro,restaurant,40.7182848,-73.9979936
Jing Fong,restaurant,40.7188891,-73.9990644
Umberto’s Clam House,restaurant,40.7184479,-73.9976239
La Nonna,restaurant,40.7185144,-73.9975852
Paesano's,restaurant,40.7185789,-73.997542
Haven Cafe,cafe,40.718849,-73.9966792
Chiu Hong Bakery & Restaurant,cafe,40.7195996,-73.9963707
Caffe Napoli,restaurant,40.7182017,-73.9977587
Shoo Shoo Nolita,restaurant,40.7201124,-73.9961673
Jisu Vegetarian,restaurant,40.7160659,-73.9953076
Lena,restaurant,40.7191105,-73.9915999
Teado Tea Shop,cafe,40.7172462,-73.9950457
Ming Kee Kitchen,restaurant,40.7182655,-73.994642
Yaya Tea Garden,cafe,40.7162569,-73.9950007
Paint 'N Pour,bar,40.7193178,-73.9915172
Russ & Daughters Cafe,cafe,40.7196388,-73.9895629
Two Doors Down,bar,40.7228647,-73.9890918
Baby Grand LES,bar,40.7221,-73.9883133
8282,bar,40.721622,-73.9887536
V-Nam Cafe,restaurant,40.7235492,-73.9880373
One and One,bar,40.7232525,-73.9881492
Mama'a Bar,bar,40.7226239,-73.9831624
TsuruTonTan,restaurant,40.7367779,-73.9910723
Cha Cha Matcha,cafe,40.7399221,-73.9893996
Joe Coffee,cafe,40.7364478,-73.9909744
Penelope,cafe,40.7437268,-73.9814828
Udon West,restaurant,40.753593,-73.97354
Oceans,restaurant,40.7375364,-73.9880227
Blue Bottle Coffee,cafe,40.7385396,-73.987301
Hutch + Waldo,cafe,40.7368994,-73.986826
Corner Social,restaurant,40.8086893,-73.9451659
Caribbean Starr,restaurant,40.8070737,-73.9456305
Starbucks,cafe,40.8078217,-73.9450772
Julius,bar,40.7345357,-74.00163
Lucia Pizza,restaurant,40.7213965,-74.0043967
Taureau,restaurant,40.7244662,-74.0056631
Daily Provisions,cafe,40.7292441,-74.0037022
Ueki,restaurant,40.7292006,-74.0038916
Ama on Downing,restaurant,40.7293143,-74.0039637
Charley Bird,restaurant,40.7277301,-74.0028571
Wolfnights - the gourmet wrap,restaurant,40.7306001,-74.0025218
Tacombi,restaurant,40.7310966,-74.0027945
Carmine Street Beers,bar,40.7298428,-74.0036369
Bedford Studio,cafe,40.7311268,-74.0046067
Jonty Jacobs,restaurant,40.7331485,-74.0053648
Via Carota,restaurant,40.7330983,-74.003691
Barrow's Pub,bar,40.7315711,-74.0068211
Da Mikele,restaurant,40.7185032,-74.0048891
Blue Bottle Coffee,cafe,40.7184787,-74.0024786
Funny BBQ 98,restaurant,40.7176912,-73.9954117
Tofu Tofu,restaurant,40.7176273,-73.995453
Sapori,restaurant,40.7174105,-73.99854
Il Cortile,restaurant,40.7179541,-73.9981923
Casa Bella,restaurant,40.7180735,-73.9981277
Nickel & Diner,restaurant,40.7188128,-73.9995074
Alimama Tea,cafe,40.7157707,-73.9991388
Pasteur,restaurant,40.7167115,-73.9997085
Benvenuto Cafe Tribeca,restaurant,40.7193052,-74.0100953
Yves,restaurant,40.7201805,-74.009907
Caffé Bene,cafe,40.7210007,-74.0044453
One White Street,restaurant,40.719282,-74.0059677
Bubby's,restaurant,40.7198226,-74.0084234
Pepolino,restaurant,40.7207599,-74.0048947
M & J,restaurant,40.729234,-73.9780195
Soda Club,restaurant,40.7266906,-73.9798946
Yoli,restaurant,40.7216783,-73.9802976
Beauty & Essex,restaurant,40.7204577,-73.9870469
Arlene's Grocery,bar,40.7213285,-73.9883827
Serafina Ludlow,restaurant,40.720194,-73.9884455
Gather,cafe,40.7165943,-73.9908966
Yee Li,restaurant,40.7154802,-73.9977581
Spicy Village,restaurant,40.7184544,-73.9916942
Grey Lady,bar,40.7188615,-73.9902614
Lian Jiang,restaurant,40.7143686,-73.9938106
Le Dive,bar,40.7147362,-73.9909568
Sobak,restaurant,40.7149394,-73.9916253
Aujla's,cafe,40.7157755,-73.9907804
Unknown,restaurant,40.7328539,-74.0084687
Superfine,restaurant,40.7023397,-73.9874667
Hudson Wilder,cafe,40.7037349,-73.9879047
Cafe Gitane,cafe,40.7028271,-73.9812328
Front Street Pizza,restaurant,40.7024461,-73.9894328
Al Mar,restaurant,40.7026053,-73.9891503
Seamore's,restaurant,40.7031571,-73.9913143
Tiltz,bar,40.7027024,-73.9335517
Mulata,restaurant,40.7015154,-73.9194729
Hartbreakers,restaurant,40.7017044,-73.9228095
Keybar,bar,40.7000219,-73.9294579
Heaven,bar,40.7054103,-73.9258671
L.A. Burrito,restaurant,40.7023518,-73.9283746
BrookLAN,bar,40.7052863,-73.924297
Nook,cafe,40.7050225,-73.924656
Variety Coffee Roasters,cafe,40.702775,-73.9170325
Boobie Trap,bar,40.7001545,-73.9160836
UCrew,cafe,40.7003347,-73.9052907
La Cantine,cafe,40.706715,-73.9205244
Vacations Bar & Rooftop,bar,40.7083488,-73.9203645
Cafe Katan,cafe,40.7097406,-73.9079364
Bosna Express,restaurant,40.7048677,-73.902327
Unknown,restaurant,40.7108641,-73.9052871
Da Andrea,restaurant,40.7361321,-73.995801
Shu Han Ju,restaurant,40.7355636,-73.9983744
Wogies,restaurant,40.7353785,-74.0005664
Elephant and Castle,restaurant,40.7362261,-74.0007468
Empellon Taqueria,restaurant,40.7341405,-74.0030338
Sevilla,restaurant,40.7348424,-74.0030609
Cowgirl,restaurant,40.7338239,-74.0064618
Frankies Sputino 570,restaurant,40.7356858,-74.0058055
Roasting Plant,cafe,40.736735,-74.0013586
Catch NYC,restaurant,40.7402994,-74.006242
Gaslight Lounge,bar,40.7409011,-74.005668
Valbella,restaurant,40.7408702,-74.0070261
Jack's Coffee,cafe,40.7408955,-74.0070903
Serafina,restaurant,40.7396132,-74.0065802
cubbyhole,bar,40.7376427,-74.0037475
Arthur & Sons,restaurant,40.7380098,-74.0040853
Kung Fu Tea,cafe,40.717109,-73.9945679
Bobby Van's Steakhouse - Park Ave,restaurant,40.754603,-73.9756765
Blu Café,cafe,40.7766224,-73.9890983
Crêpes on Columbus,cafe,40.8010399,-73.9618044
Ortomare Ristorante Pizzeria,restaurant,40.8011509,-73.9617243
Miss Mamie's Spoonbread Too,restaurant,40.8014541,-73.9609048
Mekong,restaurant,40.7983898,-73.9632427
Pan d'oro,cafe,40.7532069,-73.9806932
Han Dynasty,restaurant,40.7875393,-73.9764459
Miriam,restaurant,40.7801424,-73.980766
Eléa,restaurant,40.7875985,-73.9766092
RedFarm,restaurant,40.7820656,-73.9806301
Serafina,restaurant,40.782208,-73.9805845
Gazala's,restaurant,40.7845848,-73.9770343
Blue Ginger,restaurant,40.7405843,-74.0016421
Chelsea Ristorante Italiano,restaurant,40.7406485,-74.0015951
Bòcàphê,restaurant,40.7405215,-74.0016881
16 Handles,cafe,40.7428458,-73.9999943
The Brew Inn,bar,40.7310173,-73.9541919
Frost Restaurant,restaurant,40.7183487,-73.9431505
Starbucks,cafe,40.7047913,-74.0071236
Ninth Street Espresso,cafe,40.7607479,-73.9706036
Ecuatoriana Restaurant,restaurant,40.8241234,-73.9481734
Mike's Bagels,cafe,40.8414095,-73.9398998
Starbucks,cafe,40.8413365,-73.9399524
Yellow Banana Snack Bar,cafe,40.8235504,-73.9490856
La Esquina del Salmon,restaurant,40.8214023,-73.954469
Hamido Seafood,restaurant,40.7755528,-73.9096175
Alba's Pizza,restaurant,40.7738431,-73.9077307
Café Metro,cafe,40.7634192,-73.981318
Burger Man,restaurant,40.7604501,-73.9839884
Pink Taco,restaurant,40.7554443,-73.987112
Starbucks,cafe,40.7608044,-73.9837222
Idaho,bar,40.7309012,-73.9833892
Buffalo Wild Wings,restaurant,40.7309843,-73.983062
Fattoush,restaurant,40.7308818,-73.9831335
Veeray  Dhaba,restaurant,40.7307963,-73.9827498
Onion Tree Pizza Co,restaurant,40.7304977,-73.9829866
Gena's Grill,restaurant,40.7303986,-73.9830423
Motorino,restaurant,40.7302858,-73.9839142
S'MAC,restaurant,40.7301897,-73.9836385
Sao Mai,restaurant,40.7303381,-73.9835297
Hard Rock Cafe,restaurant,40.8285243,-73.9260199
NYY Steak,restaurant,40.8286243,-73.9259124
Starbucks,cafe,40.75555,-73.9840554
Dos Caminos,restaurant,40.7558726,-73.9704163
Dylan Murphy's,bar,40.7762933,-73.9555644
Starbucks,cafe,40.7774839,-73.9552436
Starbucks,cafe,40.7794817,-73.9537572
Hill Country Barbecue Market,restaurant,40.7442736,-73.9904326
Latin American Restaurant,restaurant,40.7443244,-73.9900461
Starbucks,cafe,40.7438766,-73.9887987
Pizza a Casa - Pizza School,restaurant,40.7163894,-73.9887152
SLDR,restaurant,40.761402,-73.923843
Tappo,restaurant,40.743266,-73.991263
Starbucks,cafe,40.7659236,-73.9636686
Starbucks,cafe,40.7746444,-73.9543658
44 & X,restaurant,40.7609658,-73.994264
The Marshal,restaurant,40.7612529,-73.994034
Social Lounge,bar,40.7612883,-73.9871051
Grey Bar & Restaurant,bar,40.7445509,-73.9905594
Rue 57,restaurant,40.7640716,-73.97711
Starbucks,cafe,40.7636753,-73.9773838
Bareburger,restaurant,40.7777449,-73.9490289
Le Pain Quotidien,cafe,40.7653752,-73.9575093
Starbucks,cafe,40.7791466,-73.9474467
Kofoo,restaurant,40.7427924,-73.9920482
Mariella Pizza,restaurant,40.7692128,-73.9629325
Danny's Pizzeria,restaurant,40.7077942,-73.9397036
Starbucks,cafe,40.7452192,-73.9908474
Cibo e Vino,restaurant,40.7899898,-73.9748354
Effy's Café,restaurant,40.7929644,-73.9682281
Au Jus,restaurant,40.7967968,-73.9705805
JR Sushi 2,restaurant,40.7152802,-74.009614
V&T Pizzeria,restaurant,40.8033532,-73.9638344
Enthaice,restaurant,40.7631303,-73.9213069
Serra Alpina,restaurant,40.7423105,-73.9898043
Stix,restaurant,40.739754,-73.9857245
Pio Pio,restaurant,40.7796578,-73.9471089
Bond 45,restaurant,40.7592344,-73.9863162
Planet Hollywood,restaurant,40.7578614,-73.9850206
Bubba Gump Shrimp Company,restaurant,40.7572318,-73.9863898
O'Casey's Irish Bar,bar,40.7593668,-73.987235
Applebee's,restaurant,40.7614452,-73.9837559
Ellen's Stardust Diner,restaurant,40.7618484,-73.9835031
Starbucks,cafe,40.7620837,-73.9833543
Starbucks,cafe,40.7590282,-73.9926029
Starbucks,cafe,40.7799038,-73.9597037
Blue Fin,restaurant,40.7593659,-73.9852973
Havana Central,restaurant,40.7583345,-73.9841851
Ampersand,bar,40.7386819,-73.9834817
Subject,bar,40.7214899,-73.9846873
The Library,bar,40.7226253,-73.9862488
Queen of Sheba,restaurant,40.7619583,-73.993564
The Flame,restaurant,40.7685722,-73.985481
Aubergine Cafe,cafe,40.746016,-73.9144787
Holland Bar,bar,40.7567953,-73.9935819
The Tippler,bar,40.7423493,-74.0061823
Fatbird,restaurant,40.7410242,-74.0049583
chalait,cafe,40.7422223,-74.0046642
Jet's Pizza,restaurant,40.7430204,-74.0036128
Artichoke Basille's Pizza,restaurant,40.7440791,-74.0065645
Star On 18,cafe,40.744475,-74.0062646
Fellini Coffee,cafe,40.7445639,-73.9992418
Oiji Mi,restaurant,40.7396655,-73.9924935
Gotham Coffee Roasters,cafe,40.7397486,-73.9926774
CAVA,restaurant,40.7416972,-73.9934425
Malibu Diner,restaurant,40.7438586,-73.9946656
Fle-Fle Grill,restaurant,40.7450671,-73.9983943
Lions & Tigers & Squares Detroit Pizza,restaurant,40.74506,-73.9983358
Grand Sichuan,restaurant,40.74735,-74.000974
Shukette,restaurant,40.7471473,-74.0005212
Sullivan Street bakery,cafe,40.7473252,-74.000383
Tracks,bar,40.7494986,-73.993225
Pennsylvania 6,restaurant,40.7483929,-73.9906659
Niles NYC,restaurant,40.7488386,-73.9919696
Yong Kang Street,restaurant,40.7482027,-73.9887195
Gramercy Cafe,cafe,40.735181,-73.9860339
Bar Jamón,bar,40.7358748,-73.98712
Sunburst Espresso Bar,cafe,40.7359816,-73.98546
Casa Mono,restaurant,40.7359257,-73.9871655
Gramercy Bagels,cafe,40.7371981,-73.9845693
Manhattan Indian Flavor,restaurant,40.7350273,-73.9832212
Mon Cheri,cafe,40.7352652,-73.983052
L'Angeletto,restaurant,40.735401,-73.9829582
Rolf's,restaurant,40.737989,-73.983522
Seven Sins,bar,40.7384419,-73.9832066
Yi Fang Tea,cafe,40.7408146,-73.983604
The Broken Shaker,bar,40.739805,-73.984357
Bao Bao Cafe,restaurant,40.7408893,-73.9835474
AWOL Bar and Grill,bar,40.7399496,-73.9821051
Mexico Lindo,restaurant,40.7397696,-73.9797637
Sahara's,restaurant,40.7414352,-73.9785461
Curry in a Hurry,restaurant,40.7426823,-73.9822532
Little Basil,restaurant,40.7410605,-73.9822863
Street Taco,restaurant,40.7408917,-73.981874
Kailash Parbat,restaurant,40.7420659,-73.9826947
Fada,restaurant,40.7175442,-73.9560416
Chez Jacqueline,restaurant,40.7282859,-74.0017773
Marcella,restaurant,40.7280654,-74.0017062
Song’ E Napule,restaurant,40.7281274,-74.001839
Comodo,restaurant,40.727606,-74.0023607
12 Chairs,restaurant,40.7275501,-74.0024076
Mee Noodle Shop,restaurant,40.7653574,-73.9878362
Norma,restaurant,40.765547,-73.9876852
Unknown,restaurant,40.8505216,-73.9649312
Morton's The Steakhouse,restaurant,40.7096869,-74.0139312
Bill's Bar and Burger,restaurant,40.7094546,-74.014076
Skinos,restaurant,40.709192,-74.0138424
Dos Caminos,restaurant,40.7422679,-73.9846255
Lahori Kabab,restaurant,40.742323,-73.9828805
Nonono,restaurant,40.745401,-73.9848544
Upside Pizza,restaurant,40.8052453,-73.9655826
Tea Magic,cafe,40.8052024,-73.9656144
Jams,restaurant,40.7647657,-73.9766475
Salon de Ning,bar,40.7616016,-73.9751953
Estiatorio Milos,restaurant,40.7636288,-73.9791548
Astro Restaurant,restaurant,40.7632094,-73.9782428
Faces and Names,bar,40.7635051,-73.9809828
Soulvlakigr,restaurant,40.7646369,-73.9802846
La Esquina,restaurant,40.764288,-73.981397
PHD Terrace,bar,40.7645279,-73.9819605
Premier Deli Café,cafe,40.7641932,-73.9812315
Thai Chai Kitchen,restaurant,40.7654403,-73.9835817
Bantry Bay Publik House,bar,40.7356948,-73.9347062
Donsbogam Original,restaurant,40.746788,-73.9843691
ETC Eatery,restaurant,40.7479712,-73.9846943
BCD Tofu House,restaurant,40.7475091,-73.9860606
Blank Slate Coffee + Kitchen,cafe,40.7456894,-73.9851162
Vezzo,restaurant,40.7444593,-73.9813057
Cinco Coffee Company,cafe,40.7482758,-73.9823964
Pastrami and Grill,restaurant,40.7552441,-73.9945593
Snack EOS,restaurant,40.7563648,-73.9939169
La-Sani Grill,restaurant,40.7571191,-73.9938012
Grace Cafe,cafe,40.7547832,-73.9913539
Upside Pizza,restaurant,40.7551601,-73.9910642
Mexicue,restaurant,40.7541088,-73.9860614
Magic Hour,bar,40.7523932,-73.9893008
Mémé Mediterranean,restaurant,40.7609011,-73.9947642
DBL,bar,40.7627758,-73.9933967
Mr Bigg's Bar & Grill,restaurant,40.7603332,-73.9947365
Hallo Berlin,restaurant,40.7610811,-73.9941852
Kochi,restaurant,40.7620108,-73.9935128
Chelsea Grill,restaurant,40.7613804,-73.9907136
Qi,restaurant,40.7620625,-73.9897658
Pocket Bar,bar,40.7633931,-73.9923609
Back Pocket Bar,bar,40.763866,-73.9920297
The Red Stache,bar,40.76498,-73.9883465
Wondee Siam,restaurant,40.7647706,-73.987788
The Meatball Shop,restaurant,40.7651951,-73.9874674
Churrascaria Plataforma,restaurant,40.7620192,-73.987651
Times Square Diner & Grill,restaurant,40.7615479,-73.9868708
Rosa Mexicano,restaurant,40.7711518,-73.9831211
Harry Cipriani,restaurant,40.7643866,-73.972705
Rubby Pizzeria Restaurant,restaurant,40.7687413,-73.9886105
Rex,cafe,40.7688283,-73.9885588
Masseria dei Vini,restaurant,40.7684081,-73.9855927
Masseria Caffé & Bakery,cafe,40.7685278,-73.9855197
Villa Berulia,restaurant,40.7469172,-73.9805077
Mad Dog & Beans Mexican Cantina,restaurant,40.7507533,-73.9819745
Mr Chow,restaurant,40.7587671,-73.9644197
Yezo Isankaya,restaurant,40.7542073,-73.968608
The Smith,restaurant,40.7552632,-73.968022
P.J. Clarke’s,restaurant,40.7589826,-73.9682301
Tensai,restaurant,40.7559526,-73.9693724
Nations Café,cafe,40.7532252,-73.9668578
Pennylane Coffee,cafe,40.7516393,-73.9702273
Centro Latino II,cafe,40.7895331,-74.0055323
Barnes Bistro,restaurant,40.7530685,-73.9716289
Yakiniku TORAJI,restaurant,40.7510434,-73.9727833
La Chula,restaurant,40.7988313,-73.9416629
Sam's Place,restaurant,40.7493393,-73.9772354
Take Care,restaurant,40.7483628,-73.9781141
Tam Sang,restaurant,40.7493894,-73.9773773
Sachi,restaurant,40.7476501,-73.9740389
Gong Cha,cafe,40.7521428,-73.9739415
Aroma Espresso Bar,cafe,40.7506675,-73.973776
Serafina Italian Restaurant,restaurant,40.7500156,-73.9811517
Yakitori Torishin,restaurant,40.7650575,-73.987136
Alfie's,restaurant,40.7653775,-73.9873248
Broadway Comedy Club,bar,40.7644572,-73.985746
Chop & Go,restaurant,40.7591744,-73.9702294
Maman,cafe,40.7599011,-73.9696793
Starbucks,cafe,40.7503295,-73.9770276
Devocion,cafe,40.7580277,-73.9714246
King Cole Bar,bar,40.7613571,-73.9744256
Sushiann,restaurant,40.7579822,-73.9742003
Starbucks,cafe,40.7583219,-73.9741196
Starbucks,cafe,40.7563907,-73.9782057
Villa Fresh Italian Kitchen,restaurant,40.7572061,-73.9893098
Dallas BBQ,restaurant,40.7569552,-73.9887186
Margaritaville,restaurant,40.7550162,-73.9880032
China River,restaurant,40.7582012,-73.9883065
Carmine's,restaurant,40.7575108,-73.9867126
Rum House,bar,40.7597407,-73.9861863
Frankie and Johnie's Steakhouse,restaurant,40.7600472,-73.9888591
John's Pizzeria,restaurant,40.7582345,-73.9884017
Gong Cha,cafe,40.7602955,-73.9845027
Nanking,restaurant,40.7615479,-73.9837434
La Masseria,restaurant,40.7608991,-73.986314
Russian Vodka Room,bar,40.7634867,-73.9847984
FreeFoods,cafe,40.7557612,-73.9805909
Fogo de Chão,restaurant,40.7611533,-73.9779162
Teresa's,restaurant,40.7601327,-73.9787879
Sushi Ginza,restaurant,40.7591533,-73.9625239
Shaken Not Stirred,bar,40.7610284,-73.9611617
Merchants Cigar Bar,bar,40.7613974,-73.9608993
Moti Mahal Delux,restaurant,40.7620819,-73.9603873
Ritz Diner,restaurant,40.7617205,-73.9606568
Felice 64,restaurant,40.7625623,-73.9596
Loco Coco,restaurant,40.7650653,-73.965936
Pongsri,restaurant,40.7606849,-73.9865304
An'nam,restaurant,40.7606569,-73.9864408
Starbucks,cafe,40.7604406,-73.987191
Emmett's,restaurant,40.7273671,-74.0025442
Raku Soho,restaurant,40.7273101,-74.0025925
Villa Mosconi,restaurant,40.7285324,-74.0018748
Da Silvano,restaurant,40.7289641,-74.0022949
Cafe Edison,cafe,40.75965,-73.985965
Daniela Trattoria,restaurant,40.7592714,-73.9880841
Glass House Tavern,restaurant,40.7599261,-73.9866455
Scarlatto,restaurant,40.7598975,-73.9865625
Trattoria Trecolori,restaurant,40.7599596,-73.9867307
Two Boots Pizza,restaurant,40.7645432,-73.961697
Daniel,restaurant,40.7667776,-73.9675711
Chamoun's Way,restaurant,40.7645085,-73.958622
Gotham Green Cafe,cafe,40.7663762,-73.9599027
